Genre,Reports,Age,Gpa,Year,Count,Gender,Nationality
Online learning,There is no option to download lecture slides in advance on the e-learning platform.,23,0.96,4,1,F,Pakistan
Food and Cantines,"The canteen closes too early in the evening, leaving night students without food.",28,3.22,4,1,F,Turkey
Health and Well-being Support,Students who disclose mental health conditions face unnecessary stigma from some staff.,21,2.63,1,1,M,India
International student experiences,There is no dedicated counseling service for international students experiencing homesickness.,17,2.84,5,1,F,Pakistan
International student experiences,Cultural events on campus are dominated by the majority and lack meaningful representation.,17,1.97,1,1,M,Turkey
Student Affairs,Student complaints that are filed online are regularly lost in the system without follow-up.,25,3.14,3,1,M,Indonesia
Housing and Transportation,The dormitory guest visitation policy is overly restrictive and inadequately communicated.,18,3.52,3,1,F,Saudi Arabia
Athletics and sports,The university gym is severely overcrowded and there is not enough equipment for all students.,16,3.89,5,1,F,India
Housing and Transportation,The university-affiliated ride-sharing service is too expensive and has very limited hours.,27,1.33,1,1,M,Egypt
Activities and Travelling,Club leadership transitions are poorly managed with no formal knowledge transfer process.,22,1.08,4,1,F,Turkey
Health and Well-being Support,The university does not run stress management workshops during the most stressful exam periods.,18,1.7,3,1,M,Pakistan
Housing and Transportation,Dormitory walls are paper-thin and noise from neighbors makes sleeping impossible.,27,2.83,3,1,M,Egypt
Food and Cantines,There are no late-night food kiosks or vending options near student dormitories.,28,2.59,5,1,F,Malaysia
Activities and Travelling,Student club funding is distributed unfairly with some clubs receiving disproportionate amounts.,19,1.79,5,1,F,Turkey
Housing and Transportation,Dormitory common areas are very poorly maintained and frequently left in a dirty state.,18,1.95,4,1,M,Turkey
Online learning,The learning management system is not at all mobile-friendly and is difficult to navigate.,16,2.9,3,1,M,Bangladesh
Student Affairs,The appeals process for academic decisions is so complicated it actively discourages students.,27,3.37,1,1,F,Jordan
Health and Well-being Support,There is no proactive outreach to students who have missed classes due to health reasons.,22,2.13,2,1,F,Indonesia
Food and Cantines,"The canteen is not wheelchair accessible, which discriminates against disabled students.",27,1.23,3,1,M,Jordan
Career opportunities,Career development support is not available during semester breaks when students have time.,18,2.15,2,1,F,Pakistan
International student experiences,The visa application guidance provided by the university is confusing and often incomplete.,24,1.6,3,1,F,Malaysia
Athletics and sports,There are no female-only locker room facilities available at the main sports complex.,27,1.53,1,1,F,Jordan
Career opportunities,There are no career resources available in languages other than English for foreign students.,19,0.63,1,1,F,Nigeria
Housing and Transportation,Wi-Fi in university dormitories is consistently extremely slow and unreliable.,28,1.94,3,1,F,Indonesia
Housing and Transportation,The university housing online portal is difficult to navigate and crashes regularly.,18,3.25,1,1,M,India
Activities and Travelling,Student leadership training programs are not made available to all students who want them.,17,3.6,3,1,F,Malaysia
Health and Well-being Support,The university does not partner with community health services to expand student access.,16,2.29,4,1,F,Malaysia
Academic Support and Resources,My lecturer frequently cancels classes without rescheduling or providing alternatives.,19,2.3,5,1,F,Nigeria
Food and Cantines,There is no designated space for students who bring their own food from home.,18,0.57,3,1,F,Jordan
Health and Well-being Support,Students with eating disorders are not provided with any specialized or targeted support.,21,0.81,4,1,M,Malaysia
Activities and Travelling,The university does not recognize or reward students who contribute significantly to clubs.,17,0.5,1,1,F,Bangladesh
Activities and Travelling,The student activities calendar is not easy to find or access on the university website.,24,3.43,3,1,F,Indonesia
Financial Support,The university does not offer any work-study programs for students who need income.,18,3.01,3,1,M,Egypt
Career opportunities,The internship credit recognition system is overly complicated and poorly explained.,16,2.0,3,1,M,Indonesia
Athletics and sports,Inter-faculty sports competitions are so poorly managed that many students stop participating.,21,0.93,5,1,M,Egypt
Student Affairs,There is no formal process for students to provide anonymous feedback on teaching quality.,18,2.39,4,1,M,Nigeria
Food and Cantines,There is a severe shortage of food options available to students during exam periods.,28,1.32,1,1,F,Turkey
Housing and Transportation,Off-campus transportation is prohibitively expensive for students without personal vehicles.,25,3.45,1,1,M,Pakistan
International student experiences,Online university services for international students are not accessible from all countries.,22,2.06,4,1,M,Jordan
Activities and Travelling,The university provides no support for students attending external academic conferences.,24,3.04,1,1,M,Bangladesh
Financial Support,There is no financial literacy or budgeting support offered to first-year students.,21,2.44,3,1,M,India
Student Affairs,"There is no safe space, support group, or dedicated resources available for LGBTQ+ students.",21,2.09,4,1,F,Egypt
Online learning,The university's online learning platform crashes frequently during live lecture sessions.,16,3.11,4,1,F,Indonesia
International student experiences,The university does not proactively check on the welfare of international students during breaks.,17,2.91,3,1,M,Turkey
Athletics and sports,The sports facilities are badly outdated and long overdue for renovation.,23,1.03,2,1,M,Jordan
Housing and Transportation,The university does not provide temporary housing for students during semester breaks.,25,2.73,2,1,M,Nigeria
Online learning,Zoom links for online classes are frequently broken or shared incorrectly by lecturers.,25,0.53,2,1,M,India
International student experiences,The university website lacks a comprehensive FAQ section targeted at international students.,25,3.85,2,1,M,Pakistan
International student experiences,International students are not given enough time to adjust before academic expectations begin.,20,2.39,3,1,M,Nigeria
Athletics and sports,There is no formal support process for students wanting to create entirely new sports clubs.,23,2.73,4,1,F,India
Financial Support,I cannot access my financial aid statement because the online portal is always down.,20,1.41,4,1,M,Indonesia
Academic Support and Resources,The academic calendar is always released too late for students to plan ahead effectively.,21,1.79,3,1,M,Nigeria
Food and Cantines,"The canteen is not wheelchair accessible, which discriminates against disabled students.",28,3.89,3,1,F,Indonesia
